timestamp,open,high,low,close,volume
2022-05-06,629.7100,666.4850,610.0000,628.6200,5061723
2022-04-29,660.3000,669.0800,623.2200,624.6800,4710413
2022-04-22,687.0000,710.7925,662.5250,662.9400,4300117
2022-04-14,732.5500,737.5800,688.1400,688.1700,3559603
2022-04-08,771.5000,788.6500,734.2000,736.1000,3769165
2022-04-01,744.5000,784.4764,740.0000,769.7600,3651191
2022-03-25,739.8800,749.1250,727.9300,741.0400,2797504
2022-03-18,695.8900,743.0250,694.3600,738.5900,4270922
2022-03-11,696.0000,705.8200,660.1500,687.0400,5589642
2022-03-04,740.0800,752.5000,695.5100,696.5900,5463043
2022-02-25,750.0000,758.4000,705.3700,750.8700,3344816
2022-02-18,765.0000,787.7500,752.4501,756.0200,3120904
2022-02-11,810.0000,824.8700,768.2566,772.4900,6092153
2022-02-04,805.2100,831.3200,797.3000,809.8200,3523714
2022-01-28,779.5600,819.9700,754.0500,808.1400,5151067
2022-01-21,835.0000,846.6700,798.7900,800.9200,3833295
2022-01-14,888.7000,899.9700,832.8700,848.6000,4212393
2022-01-07,918.3400,927.4800,884.0000,892.2700,2820342
2021-12-31,918.8000,929.0550,906.4700,915.5600,1718483
2021-12-23,899.9000,923.3400,884.3250,913.9200,1697790
2021-12-17,924.0100,933.0600,891.0500,913.5700,2959188
2021-12-10,901.2300,932.1600,890.4150,925.1600,2302575
2021-12-03,914.7800,934.7599,887.7800,899.5700,3648462
2021-11-26,920.0000,939.4150,896.8500,901.6400,2188947
2021-11-19,971.0100,971.5000,910.0300,914.9500,3248816
2021-11-12,960.0000,973.1600,951.2600,971.4900,1711747
2021-11-05,947.1900,967.9400,929.6800,955.1100,1832366
2021-10-29,918.5400,947.8600,912.0200,943.4600,2120076
2021-10-22,902.0000,916.0600,894.5100,914.9700,2035495
2021-10-15,841.0800,915.2299,831.5600,907.2600,4634844
2021-10-08,837.1200,855.0600,818.7300,844.4000,2298157
2021-10-01,873.0000,875.6700,823.4901,841.8900,2646976
2021-09-24,853.0800,881.3250,839.2750,874.6200,2757323
2021-09-17,923.2500,924.2000,868.8050,876.6300,3491985
2021-09-10,933.2900,935.5000,915.0200,916.6200,1426698
2021-09-03,959.3100,959.8850,934.1230,937.2800,1971481
2021-08-27,922.9500,955.1250,922.5600,954.9400,1696686
2021-08-20,915.8400,924.9700,888.5000,917.1700,1898731
2021-08-13,897.9900,922.3400,889.9700,916.8600,1670443
2021-08-06,873.3000,900.0000,867.6700,896.0900,1990043
2021-07-30,867.7300,875.7400,854.1200,867.1700,2117904
2021-07-23,857.6400,892.6200,839.6900,868.9500,3421179
2021-07-16,901.3100,920.3100,869.9900,875.0200,4049622
2021-07-09,895.0000,902.7200,872.7260,901.3100,2390328
2021-07-02,875.9700,894.8899,868.0200,893.6300,2548817
2021-06-25,849.0000,877.2500,846.9700,874.0300,3214729
2021-06-18,881.0000,884.8900,839.0100,840.7800,3009484
2021-06-11,888.6600,890.0000,867.3400,880.6600,2034169
2021-06-04,887.9000,889.9900,873.4000,886.8500,2028677
2021-05-28,866.4500,888.2900,866.1700,877.0400,2948182
2021-05-21,856.9000,864.8500,821.0200,860.7700,2407765
2021-05-14,875.4400,880.8000,819.9400,856.8700,2924403
2021-05-07,825.0000,877.0600,819.0000,873.8300,2758711
2021-04-30,814.5200,829.5050,812.6800,819.3000,2048515
2021-04-23,811.0600,816.9100,793.5300,813.1700,2414706
2021-04-16,804.6100,827.8450,798.1400,811.4500,2953747
2021-04-09,772.4500,810.6200,771.8300,808.3500,2605738
2021-04-01,746.5800,767.1900,744.9300,766.8300,2367933
2021-03-26,729.6400,758.2200,712.2721,756.9000,2892701
2021-03-19,720.7100,740.6500,707.2700,729.6400,3644932
2021-03-12,699.5600,733.6900,696.8400,716.1900,3713195
2021-03-05,706.8200,723.6000,670.2800,702.2800,3426259
2021-02-26,705.3800,714.5000,688.3138,694.5000,3591896
2021-02-19,728.6700,737.7215,696.4800,710.1100,3020717
2021-02-12,730.6800,732.9700,712.6900,722.9800,3290824
2021-02-05,708.0000,737.6600,701.2700,726.3300,3149962
2021-01-29,730.8200,735.7700,685.6900,701.2600,4362375
2021-01-22,737.7200,745.7700,729.0200,735.0500,2805389
2021-01-15,752.8200,788.0000,724.0000,727.7600,4955850
2021-01-08,730.6000,759.3664,702.0400,756.4500,3064759
2020-12-31,714.5900,722.4200,705.6100,721.5400,1306591
2020-12-24,694.0000,710.8400,689.1700,707.1800,2154691
2020-12-18,700.5300,709.6800,683.4600,698.8000,4568330
2020-12-11,702.7000,718.5500,689.4533,695.2000,2695008
2020-12-04,710.3100,721.8200,696.5500,703.4700,3316659
2020-11-27,676.8800,718.8500,673.8400,715.1100,1869298
2020-11-20,682.5000,682.5000,663.2400,672.7100,2753117
2020-11-13,685.1200,692.7300,645.1200,669.7700,3250075
2020-11-06,608.9600,672.0000,606.4462,654.9000,3036349
2020-10-30,630.0000,631.5900,587.9000,599.2100,2659482
2020-10-23,658.2500,666.6400,629.8200,637.3100,2679509
2020-10-16,615.3700,659.5700,613.6600,657.3800,4052230
2020-10-09,574.7000,614.3000,573.0000,611.5700,2776614
2020-10-02,554.4400,578.2400,552.3700,570.1200,2792508
2020-09-25,548.6300,556.7550,531.3900,547.8100,2775887
2020-09-18,545.0400,566.8800,543.2700,556.9200,6284524
2020-09-11,559.9900,564.1000,537.8600,541.2000,3219608
2020-09-04,602.5200,609.6900,557.8600,564.6300,3230022
2020-08-28,587.3800,601.3100,584.2900,601.0600,2160057
2020-08-21,590.9300,595.5500,581.0400,584.0400,2245880
2020-08-14,586.2100,605.7200,579.6700,588.4600,2331178
2020-08-07,579.3500,588.3400,567.9300,588.1900,2400304
2020-07-31,568.7300,580.2100,564.0000,575.0100,2549344
2020-07-24,580.2200,586.6200,567.6600,570.6200,2565555
2020-07-17,558.2000,592.4800,551.4600,587.7200,3999877
2020-07-10,560.0000,564.4000,544.2600,554.0800,2648311
2020-07-02,540.0000,560.5600,530.9900,551.7700,3132349
2020-06-26,550.7700,561.9900,528.6300,534.8500,3834902
2020-06-19,518.2300,566.9800,515.7200,555.3700,5181121
2020-06-12,557.2200,567.5800,516.1000,527.0400,5077803
2020-06-05,528.0000,562.0900,526.7300,556.5300,4937742
2020-05-29,525.0000,550.0000,520.5500,528.6400,4538472
2020-05-22,519.0000,528.7900,498.8300,513.3000,10823543
2020-05-15,492.2700,515.5900,451.3500,513.7300,31612999
2020-05-08,479.0000,506.0000,473.1100,498.7800,2669140
2020-05-01,481.0700,516.0000,477.0600,484.1600,3014192
2020-04-24,467.8400,487.8800,453.3300,475.1400,3662930
2020-04-17,468.8600,484.6900,440.0000,476.8700,3585607
2020-04-09,442.0100,478.6900,433.4000,471.4200,3715894
2020-04-03,438.0000,458.6300,401.9000,418.0700,4983778
2020-03-27,354.7200,454.5000,326.2800,434.3400,7333400
2020-03-20,368.4400,415.1500,323.9800,354.7200,8104913
2020-03-13,411.3900,459.0200,383.4300,413.7800,7593160
2020-03-06,467.1400,503.9800,440.5200,450.4100,6524557
2020-02-28,536.0500,541.3100,449.0200,463.0100,6413331
2020-02-21,565.0000,573.0000,555.0000,557.0000,1755812
2020-02-14,553.4400,576.8100,553.3000,565.9400,2721401
2020-02-07,530.2300,556.0100,529.8000,555.7400,3835095
2020-01-31,522.0000,542.1700,519.6100,527.3500,2605044
2020-01-24,532.0100,547.3500,527.7600,536.8400,3109539
2020-01-17,513.2700,539.2000,513.2700,535.2400,4027689
2020-01-10,500.1700,515.2400,498.5100,512.1800,2552614
2020-01-03,504.0000,510.0000,498.2800,503.5700,1470746
2019-12-27,501.6200,504.5500,497.4400,503.0100,866253
2019-12-20,503.6100,506.8100,498.1700,499.5900,2790828
2019-12-13,494.3000,503.8600,492.1000,498.6100,2187011
2019-12-06,495.2800,499.7000,478.6800,495.7600,2560438
2019-11-29,486.2400,496.9000,484.3600,494.9100,1499082
2019-11-22,490.8100,495.7800,482.5400,485.0000,2102929
2019-11-15,486.4000,491.8800,480.5700,490.9600,1869567
2019-11-08,474.8800,495.3900,472.9100,490.2100,3173245
2019-11-01,461.4700,471.6000,458.0000,469.1700,2252277
2019-10-25,447.0600,460.6000,447.0400,459.8000,2245933
2019-10-18,432.2900,454.3800,429.6300,445.0400,3113608
2019-10-11,424.7600,435.9000,411.7500,434.0000,2812149
2019-10-04,448.0900,448.9800,411.2100,427.4400,2593144
2019-09-27,440.9400,449.9700,437.3000,446.1300,3110192
2019-09-20,439.1700,448.9500,432.4500,444.3900,3776239
2019-09-13,426.9600,444.7900,421.4400,442.9600,3253052
2019-09-06,420.9900,429.9800,412.1200,423.8300,2421243
2019-08-30,411.6800,425.8500,403.5400,422.5600,3637654
2019-08-23,427.1700,427.9400,405.0700,407.2500,2631112
2019-08-16,420.2400,427.2000,406.2100,419.4600,3476131
2019-08-09,437.9600,439.1900,423.4600,426.3300,2789573
2019-08-02,476.9600,481.3700,441.7800,448.2200,2438416
2019-07-26,472.5700,481.7000,465.8600,478.1700,2603232
2019-07-19,482.8700,483.4900,468.1600,473.2400,2723139
2019-07-12,474.0600,482.8300,468.1800,482.4600,2228155
2019-07-05,474.8800,478.7600,467.6700,478.6900,1545613
2019-06-28,467.8700,472.3600,455.4700,469.3000,2273135
2019-06-21,446.6700,472.1800,439.6100,468.2400,3212144
2019-06-14,446.9000,449.4000,439.9100,446.9700,2161325
2019-06-07,415.7100,444.4025,415.1900,444.1100,2924893
2019-05-31,436.1700,436.7000,415.0200,415.5600,1800584
2019-05-24,439.6000,444.3200,429.1000,435.7600,1958558
2019-05-17,453.1200,454.3900,439.4300,441.5600,2500842
2019-05-10,472.9200,478.6200,453.2500,463.0000,2518502
2019-05-03,480.0000,487.4500,471.4700,482.5000,2262583
2019-04-26,463.7500,482.3700,462.1500,478.9800,3196558
2019-04-18,456.3600,469.3700,449.7700,465.6900,2780356
2019-04-12,444.5400,457.3300,438.5200,454.3500,2303587
2019-04-05,431.5900,446.8300,429.4000,445.1000,2093442
2019-03-29,418.0000,432.0000,413.3000,427.3700,2129590
2019-03-22,436.0000,443.3600,415.1300,417.3600,3438604
2019-03-15,424.0100,438.8200,422.9200,433.5500,3963022
2019-03-08,445.8900,447.0000,417.2100,421.3100,2446930
2019-03-01,439.2800,451.9200,435.6900,443.7700,2618799
2019-02-22,428.4300,437.5900,428.1700,436.7200,1853448
2019-02-15,413.7500,433.7500,411.0000,431.9500,3159353
2019-02-08,416.5000,420.7800,406.1300,411.7600,2519174
2019-02-01,405.8500,417.5800,401.8200,416.8100,3448994
2019-01-25,416.4100,419.2000,401.8000,409.9500,2977136
2019-01-18,392.8700,421.8300,391.1100,419.4500,5047155
2019-01-11,390.9400,403.1500,389.4200,397.9100,3191709
2019-01-04,389.1500,393.8500,377.2800,391.8200,2968210
2018-12-28,365.1300,394.2600,360.7900,388.2300,2775609
2018-12-21,380.0000,389.0000,367.4600,369.1600,5725070
2018-12-14,390.8800,401.0900,379.6500,382.3000,3680741
2018-12-07,436.7900,438.2600,381.3900,393.1000,4211534
2018-11-30,413.1400,428.0100,411.4500,428.0100,3824939
2018-11-23,410.1000,412.3500,397.2400,406.6100,2330991
2018-11-16,412.9500,414.0000,394.7300,411.0000,3330513
2018-11-09,409.5300,425.4000,408.2500,413.9500,4037793
2018-11-02,393.5900,419.1800,384.1600,409.7600,5749223
2018-10-26,403.1200,404.8400,376.3100,386.9300,5965637
2018-10-19,427.7400,431.2900,399.0000,401.6500,7632447
2018-10-12,477.0000,477.0000,415.3500,427.7000,6841701
2018-10-05,474.3600,482.4800,470.1200,470.8600,3034262
2018-09-28,485.4700,487.0000,470.6600,471.3300,2109754
2018-09-21,477.0100,492.0000,469.0400,487.6100,2599945
2018-09-14,475.0100,478.7400,467.3000,476.0600,2473474
2018-09-07,476.2300,480.9400,468.4200,471.4400,2381793
2018-08-31,478.9400,487.0600,472.8600,479.0600,2825431
2018-08-24,476.4500,479.7500,470.0800,477.5100,2869075
2018-08-17,479.1400,481.3500,466.0100,474.1500,2666788
2018-08-10,482.3900,494.9100,475.3300,478.9500,3456615
2018-08-03,503.7000,509.8700,467.1500,482.4000,5183493
2018-07-27,502.1000,513.0000,500.0500,502.9200,2806823
2018-07-20,500.0000,511.6200,497.7800,502.7800,3956165
2018-07-13,494.9500,512.5000,493.9400,507.0900,3063257
2018-07-06,494.0600,503.3100,488.0100,491.6900,1941971
2018-06-29,520.0100,520.8800,497.3400,499.0400,3302923
2018-06-22,524.0000,530.5800,519.0700,522.7400,2373883
2018-06-15,550.7700,552.5000,516.0000,524.5200,3399092
2018-06-08,543.5400,557.0000,531.0500,549.4100,2393404
2018-06-01,534.7500,542.9100,518.0300,539.0600,2108030
2018-05-25,542.0000,549.5800,533.7500,539.6100,1846127
2018-05-18,541.9900,544.5800,530.2700,538.4900,2235951
2018-05-11,522.2600,542.2700,515.7500,540.4300,2399016
2018-05-04,525.4000,528.7800,500.8500,520.4000,2621052
2018-04-27,525.1800,526.5000,509.1200,524.6500,3317626
2018-04-20,528.0000,531.4600,520.6100,524.4200,3993921
2018-04-13,527.1200,541.4900,520.2200,524.7700,2892338
2018-04-06,537.7600,544.5800,510.0600,519.9200,2699341
2018-03-29,529.9000,547.0500,524.0700,541.7200,2158012
2018-03-23,563.8500,573.4700,518.5500,521.1300,2746028
2018-03-16,578.3400,578.8000,555.8500,563.6600,2144025
2018-03-09,532.6500,578.6500,531.4200,577.1800,2636219
2018-03-02,553.1500,566.4000,527.0300,537.5800,3222783
2018-02-23,541.0000,556.0600,537.2500,549.7500,1983879
2018-02-16,526.3200,548.4800,516.4000,541.1000,2947173
2018-02-09,539.9900,553.0300,500.0100,521.5100,4810798
2018-02-02,585.5300,585.5300,545.8100,548.3200,3539851
2018-01-26,592.4600,594.5200,572.9500,586.8000,3425913
2018-01-19,562.6200,590.5600,561.0600,590.2600,3754793
2018-01-12,523.9400,556.3700,523.5200,555.5300,3258317
2018-01-05,518.7800,525.9400,506.4800,525.5700,1818050
2017-12-29,513.3300,520.0300,510.0100,513.7100,900242
2017-12-22,517.0000,520.7400,508.6400,512.1200,1682267
2017-12-15,515.1300,518.8800,506.3700,511.8700,2490870
2017-12-08,509.1100,517.3000,506.2000,515.4900,2489704
2017-12-01,480.7000,509.0000,480.2200,502.0800,3044524
2017-11-24,474.9900,483.9800,472.8501,479.7400,1231627
2017-11-17,462.3800,479.2500,461.0679,473.9900,2079174
2017-11-10,478.7500,479.7900,462.5100,465.8300,1590043
2017-11-03,475.3300,480.1700,468.8000,479.1100,2133290
2017-10-27,476.9900,479.4700,465.1500,475.1300,2453639
2017-10-20,476.6300,489.7900,472.2400,476.6200,2253288
2017-10-13,464.9100,485.2300,460.1600,475.4900,3935475
2017-10-06,447.7300,465.8700,446.8700,463.2200,2897037
2017-09-29,435.4900,448.5300,433.1800,447.0900,1923984
2017-09-22,429.3900,437.1400,428.5500,435.4900,1778524
2017-09-15,417.4900,429.3900,417.4900,428.7200,2471310
2017-09-08,419.4700,421.4900,409.4100,415.9500,1836980
2017-09-01,417.3300,424.2800,408.6200,421.7800,2346228
2017-08-25,416.3600,422.2800,411.8000,416.3700,2005997
2017-08-18,427.7900,431.7699,414.3803,416.5500,2579205
2017-08-11,427.0400,431.9200,422.1400,424.1600,2317638
2017-08-04,426.4800,431.7900,424.0000,426.5100,2263316
2017-07-28,427.6200,435.5300,421.9000,424.0000,2611667
2017-07-21,428.0000,431.7650,420.2000,428.6500,3425436
2017-07-14,431.7100,442.8350,429.6700,438.3400,2728477
2017-07-07,425.9200,433.0400,424.9400,432.3800,1532895
2017-06-30,423.5900,430.8400,421.0499,422.4100,2330961
2017-06-23,423.2400,428.4700,419.4512,421.6200,2777883
2017-06-16,417.7500,423.4700,415.7500,420.5100,3329431
2017-06-09,414.7300,419.0400,411.0501,418.5000,3036577
2017-06-02,404.8400,416.5350,404.7400,414.7100,3854239
2017-05-26,395.6900,407.9300,393.0000,407.0200,3582047
2017-05-19,386.6000,394.9700,381.6450,393.3200,3694005
2017-05-12,384.6400,385.2000,377.8500,385.1200,2119336
2017-05-05,387.2000,387.2000,381.3000,383.7600,2330706
2017-04-28,385.9300,391.9000,384.1200,384.5700,2505483
2017-04-21,381.1800,385.8500,375.5150,378.0600,2832671
2017-04-13,386.0800,389.0300,378.0100,379.0000,1576820
2017-04-07,383.8300,389.3000,378.1600,386.0200,2258506
2017-03-31,369.2600,386.2400,368.0000,383.5100,2587382
2017-03-24,382.1200,383.1200,372.0000,374.4100,2126871
2017-03-17,385.6200,392.1200,381.3400,382.8500,2399019
2017-03-10,387.7200,389.0300,381.9300,384.5800,2020188
2017-03-03,389.5500,399.1700,386.9200,390.1700,2758100
2017-02-24,390.9400,392.8300,385.7250,389.1600,1727165
2017-02-17,384.7400,393.7200,383.2600,388.7600,2976684
2017-02-10,374.5500,383.9400,373.8000,382.8900,2600301
2017-02-03,374.8100,378.6400,365.8323,378.0000,3711831
2017-01-27,381.3400,388.8200,372.9000,375.0600,3239330
2017-01-20,377.1000,381.6300,373.3400,381.4000,2272979
2017-01-13,384.3500,386.9470,372.2100,379.3500,3304098
2017-01-06,384.6200,387.9500,380.0800,384.3000,2346574
2016-12-30,388.0100,388.7400,378.6400,380.5400,1792721
2016-12-23,392.2500,399.4600,384.3500,385.7400,3643717
2016-12-16,394.2800,396.9100,385.2600,392.6200,4963802
2016-12-09,374.3300,392.0500,371.4000,388.5400,3787266
2016-12-02,370.9800,381.2400,366.2200,371.3600,3317548
2016-11-25,374.4400,376.0500,370.5000,373.6700,1649634
2016-11-18,373.7800,375.4400,367.0710,372.7800,3565988
2016-11-11,352.0400,380.3000,349.0400,371.1900,5067214
2016-11-04,341.4900,348.7200,337.4300,345.8000,4021844
2016-10-28,349.3200,349.4000,336.8400,339.6900,4245012
2016-10-21,355.4200,359.6700,344.4100,345.5500,4187662
2016-10-14,360.0100,362.0000,344.4200,354.9100,2885891
2016-10-07,361.7000,364.1300,355.2600,357.2100,3537655
2016-09-30,363.0000,364.5600,354.0200,362.4600,2732610
2016-09-23,368.8700,375.9500,365.5500,365.6500,2604656
2016-09-16,360.0000,369.3200,358.4205,365.9700,3667235
2016-09-09,373.8100,374.4900,362.1300,362.1800,1939527
2016-09-02,372.1400,376.6500,366.7200,373.8500,2364286
2016-08-26,371.9000,374.4800,366.6700,371.0900,1924791
2016-08-19,368.0000,372.9800,366.5550,372.0500,1690561
2016-08-12,374.5400,375.9488,364.0000,366.6000,2431265
2016-08-05,366.6600,375.2600,364.9800,374.7500,3502737
2016-07-29,363.0000,367.2190,358.6650,366.2500,2292481
2016-07-22,357.5600,363.2100,355.4000,363.0500,2332897
2016-07-15,348.0400,362.0000,345.1400,356.8500,3302921
2016-07-08,338.6600,345.3900,329.5800,345.2000,2532307
2016-07-01,326.4800,346.3000,317.6000,341.2800,3961679
2016-06-24,349.5100,356.9300,331.0100,332.5100,3365196
2016-06-17,346.1600,350.5700,332.0100,341.8800,3286683
2016-06-10,358.8800,364.4800,345.6400,346.9700,2356430
2016-06-03,366.3000,366.3000,351.8800,359.3700,2066439
2016-05-27,354.0000,366.0500,353.1700,365.0900,2095308
2016-05-20,347.6100,357.3330,345.6900,354.0100,2833527
2016-05-13,355.9500,360.2950,346.2700,347.2900,2303232
2016-05-06,358.7700,362.6800,350.2300,356.0100,2854957
2016-04-29,364.0100,369.3300,353.1500,356.3300,2443522
2016-04-22,353.0000,369.2100,351.0500,365.4700,3407352
2016-04-15,334.9100,358.3100,332.3300,357.7400,3897041
2016-04-08,342.0000,343.2900,326.9300,331.6000,2431710
2016-04-01,336.0000,344.9100,332.0000,342.5300,2772160
2016-03-24,342.7700,345.8200,331.7300,334.2800,2304059
2016-03-18,337.4600,346.9599,329.5900,342.5600,3560949
2016-03-11,320.5200,340.1850,316.7450,339.6500,4128436
2016-03-04,312.6000,327.2300,311.0901,323.7600,4268706
2016-02-26,318.8400,321.7170,297.8942,313.9200,3709333
2016-02-19,312.0300,321.2650,307.5900,314.2900,3148750
2016-02-12,301.3600,307.5000,286.5200,306.8000,4961434
2016-02-05,311.9100,316.0000,290.0700,307.7500,5283850
2016-01-29,300.0600,314.3400,289.2000,314.2600,5235143
2016-01-22,300.4000,301.8900,280.5500,300.5600,4636254
2016-01-15,309.0700,318.4300,290.4600,296.5800,6901504
2016-01-08,333.0400,336.1000,307.0300,307.7800,5686908
2015-12-31,336.9400,347.1510,334.8800,340.5200,2203598
2015-12-24,325.6300,340.8700,322.4700,337.4000,2164784
2015-12-18,322.6800,336.3500,314.6200,321.4700,5589764
2015-12-11,359.4200,360.3900,321.2200,322.7800,4301184
2015-12-04,359.1600,364.8700,350.1050,360.7600,4265772
2015-11-27,362.8500,364.5550,355.2700,358.3900,1910649
2015-11-20,343.2600,363.5700,342.5818,362.4600,2806812
2015-11-13,355.5000,357.7400,342.4700,343.2500,3675371
2015-11-06,353.6600,361.5000,352.0000,356.7000,3484848
2015-10-30,339.9100,354.5900,333.0300,351.9700,4471296
2015-10-23,329.3400,341.2500,321.6900,340.7900,3337318
2015-10-16,318.6900,331.2800,311.7600,330.8300,4106831
2015-10-09,306.1900,321.3200,305.2200,318.1100,4001416
2015-10-02,300.1200,303.3900,289.1500,303.3600,3924526
2015-09-25,310.2000,313.9000,299.0500,302.9800,3370099
2015-09-18,303.2500,316.7400,300.2700,308.8700,5012966
2015-09-11,299.6300,306.6600,296.0800,303.3100,3390580
2015-09-04,307.2600,308.7600,291.4600,294.2400,5804902
2015-08-28,291.4000,314.9900,275.0000,311.2300,5926155
2015-08-21,326.2500,329.5300,306.9500,307.2700,3491219
2015-08-14,334.1000,338.3550,319.9185,328.1400,2925307
2015-08-07,336.6700,339.1400,329.1600,331.8500,2821205
2015-07-31,339.5000,341.7200,334.2000,336.3200,3390133
2015-07-24,355.9700,356.0100,340.2500,341.4100,2800892
2015-07-17,342.5700,355.6900,340.6300,354.5400,4657293
2015-07-10,342.3600,345.7400,333.6400,339.4600,4461693
2015-07-02,350.3800,352.0900,343.6600,345.4000,2264693
2015-06-26,360.8500,363.5300,350.8800,354.4700,2536207
2015-06-19,351.6300,361.8100,348.4700,359.1900,3015712
2015-06-12,356.4500,358.8300,352.0100,353.4300,3094202
2015-06-05,366.0800,367.2650,350.4300,355.3200,2694120
2015-05-29,367.0100,369.7600,364.7800,365.7800,2033672
2015-05-22,370.1600,372.9500,367.5300,368.0800,1940288
2015-05-15,369.5500,372.6600,362.3800,370.8500,2153197
2015-05-08,369.7900,371.7650,361.0500,370.0400,2061618
2015-05-01,374.5900,378.8000,362.3400,368.6400,2818440
2015-04-24,368.0000,373.8800,365.4000,372.9800,2105448
2015-04-17,369.9500,378.7899,363.1600,365.4000,3414819
2015-04-10,362.8600,372.9900,361.5500,369.4500,2104563
2015-04-02,363.1000,369.6200,361.8400,366.4000,1843961
2015-03-27,377.9200,380.8150,360.0100,361.6300,2101885
2015-03-20,370.6700,380.9900,369.1200,378.6400,2933864
2015-03-13,365.4700,369.9800,356.0700,367.7400,2511438
2015-03-06,367.8800,376.6900,364.8500,365.4700,2182802
2015-02-27,377.1700,379.8800,371.3800,371.4200,2438558
2015-02-20,379.5100,382.8400,373.1500,376.6400,2978949
2015-02-13,360.0300,378.0300,358.8300,376.0400,2590537
2015-02-06,342.3700,367.4700,339.4400,362.4300,3207477
2015-01-30,354.0000,358.4500,340.2700,340.5100,2725122
2015-01-23,350.0100,362.0346,342.5100,355.1200,2897891
2015-01-16,350.2100,354.4900,339.1000,348.0700,3034274
2015-01-09,353.2400,354.6500,338.5500,349.2300,2497195
2015-01-02,362.6400,366.6000,352.4400,356.7300,1133723
2014-12-26,361.1800,366.8200,358.1400,363.6300,1248016
2014-12-19,346.1000,366.0200,334.6000,360.1500,3562879
2014-12-12,361.7700,368.6400,340.8000,340.8900,2827200
2014-12-05,356.7200,364.9600,353.5700,364.4000,2674617
2014-11-28,357.3300,360.8371,354.3600,359.0800,1595660
2014-11-21,346.3800,356.6100,343.2000,355.9100,2139784
2014-11-14,351.5000,352.5500,346.1000,347.7100,1953488
2014-11-07,342.9400,352.5500,337.0510,351.4800,3329491
2014-10-31,323.3700,342.2200,322.0700,341.1100,2877048
2014-10-24,313.7400,325.3550,312.0000,324.8700,3187428
2014-10-17,309.5400,319.8100,293.3900,315.6800,4577697
2014-10-10,328.4900,329.3200,308.5000,308.8700,3226088
2014-10-03,331.0000,333.3500,319.1200,327.0800,3308204
2014-09-26,331.0000,336.8800,320.5500,335.0700,3164930
2014-09-19,328.0000,336.0000,323.3700,331.7500,2790300
2014-09-12,331.9600,334.2497,326.8100,329.0700,2058000
2014-09-05,332.4100,334.9500,327.0200,332.7400,2054900
2014-08-29,327.6300,337.6500,327.4700,330.5300,3005000
2014-08-22,317.0800,327.6900,316.3900,326.0000,2675000
2014-08-15,309.2000,317.1500,307.6100,315.1100,2216100
2014-08-08,306.4900,308.1100,299.3400,307.8000,3132800
2014-08-01,314.9000,319.2500,300.0000,303.4500,3130900
2014-07-25,318.0700,321.3900,313.6200,314.9100,2671300
2014-07-18,319.2300,331.9000,317.3100,320.8600,4031500
2014-07-11,321.2600,322.7600,314.0250,317.8100,2337700
2014-07-03,317.1100,324.8550,316.5000,323.6000,1814700
2014-06-27,317.1600,319.9899,312.5400,317.0900,2692100
2014-06-20,308.4500,321.1400,305.8400,318.0500,3231100
2014-06-13,312.9600,315.7500,307.2400,309.4500,2063000
2014-06-06,304.9600,314.5700,302.3300,313.9600,2705100
2014-05-30,303.1700,305.9850,301.2600,304.9000,1858500
2014-05-23,297.1800,301.7500,295.0000,300.6900,2058400
2014-05-16,297.4200,307.3600,294.6640,297.5300,2971200
2014-05-09,298.2500,302.8700,295.1100,302.3400,2819000
2014-05-02,302.0200,304.2500,295.3700,299.0000,2916900
2014-04-25,308.1300,310.2600,299.1800,300.4500,2657600
2014-04-17,298.2100,313.2100,294.9000,308.3800,3464100
2014-04-11,309.7200,310.5300,292.1950,293.7100,4039600
2014-04-04,314.4600,321.4600,308.2400,308.9200,3427100
2014-03-28,301.8100,313.9200,298.6100,310.8900,4120400
2014-03-21,298.0200,304.1999,295.9500,301.8600,3803900
2014-03-14,310.6700,311.2500,295.7100,295.7100,3956600
2014-03-07,300.7600,314.2400,297.8000,310.7900,3454400
2014-02-28,298.9500,308.8959,295.8760,304.8400,3712200
2014-02-21,303.3100,307.9400,297.5000,299.0000,2280300
2014-02-14,297.8200,307.4896,296.1300,303.0300,3373000
2014-02-07,297.0500,300.0000,284.7800,299.8700,5143100
2014-01-31,306.6100,307.6300,296.0000,300.4700,4553900
2014-01-24,318.8000,324.7400,302.9000,303.1100,3853500
2014-01-17,313.5100,326.0000,305.8800,316.7200,4991500
2014-01-10,316.2800,319.6300,311.3700,314.9400,2604300
2014-01-03,316.2900,318.7600,310.4200,314.1700,1504000
2013-12-27,318.5600,323.0000,313.0500,316.3800,1273700
2013-12-20,298.0000,317.1500,297.4900,314.3400,4666500
2013-12-13,302.6500,304.9300,291.6700,297.8000,2859100
2013-12-06,302.5000,309.2100,292.0150,301.8300,2646600
2013-11-29,304.5300,309.8500,299.0800,302.7500,1632100
2013-11-22,305.7500,306.6050,297.5100,303.7600,1685459
2013-11-15,300.7300,305.5699,294.3700,303.1900,2661200
2013-11-08,303.7300,308.4900,296.5400,301.5900,2683600
2013-11-01,308.0000,311.3200,300.1500,303.6500,2919500
2013-10-25,301.6800,308.4800,300.1200,307.6100,2771900
2013-10-18,279.3900,302.4400,277.5000,301.6600,3869000
2013-10-11,268.8200,281.1800,262.6800,280.4900,2978800
2013-10-04,265.6600,272.2500,265.6600,272.0100,2634600
2013-09-27,278.7800,278.7800,268.3150,270.9500,2518400
2013-09-20,271.0000,285.4299,269.0100,278.3000,4908500
